molecule_chembl_id,canonical_smiles,log_ic50(pchembl)
CHEMBL1796502,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,6.567030709125595
CHEMBL1796503,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,6.640164517660112
CHEMBL1796504,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccc(Cl)cc1)CCCC2,6.585026652029182
CHEMBL1796505,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,6.468521082957745
CHEMBL1796506,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccc(Cl)cc1)CCCC2,6.732828271596986
CHEMBL1796507,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,6.455931955649724
CHEMBL1796508,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(=O)c1ccccc1,6.261219441515631
CHEMBL1796509,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,6.248720896016658
CHEMBL1796510,CC(=O)NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1,6.330683119433888
CHEMBL1796511,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1)NNC(=O)c1ccccc1,6.329754146925876
CHEMBL1796512,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,6.384049948343599
CHEMBL1796513,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1)NNC(=O)c1ccccc1,6.33161408331
CHEMBL1796514,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,6.36251027048749
CHEMBL1796515,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,6.274088367704952
CHEMBL1796516,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccccc1)CCCC2,6.191789027075778
CHEMBL1796517,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,6.262012673666569
CHEMBL1796518,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccccc1)CCCC2,6.441291429466834
CHEMBL1796519,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(C)=O,6.342944147142896
CHEMBL1796520,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(C)=O,6.485452247339714
CHEMBL1796521,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1)N/N=C/c1ccccc1,7.455931955649724
CHEMBL1796522,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,6.671620396561262
CHEMBL1796523,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1)N/N=C/c1ccccc1,6.66354026615147
CHEMBL1796524,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,6.58838029403677
CHEMBL1796525,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1)N/N=C/c1ccccc1,7.494850021680094
CHEMBL1796526,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,6.414539270491499
CHEMBL1796527,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1)N/N=C/c1ccccc1,6.361510743045363
CHEMBL1796528,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,6.573488738635425
CHEMBL1796529,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,6.4736607226101555
CHEMBL1796530,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(C)=O)CCCC2,6.343901797987168
CHEMBL1796531,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,6.330683119433888
CHEMBL1796532,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,6.2716462179787715
CHEMBL1796533,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,5.543633966870957
CHEMBL1796677,CC(=O)Nc1sc2c(c1Cc1nnc(SCc3nnc(S)n3N)n1NC(=O)c1ccc(Cl)cc1)CCCC2,5.195179321278838
CHEMBL1796678,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,5.484126156288321
CHEMBL1796679,Nn1c(S)nnc1CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,5.232844133917819
CHEMBL1796680,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,5.208660296034861
CHEMBL1796681,CC(=O)Nc1sc2c(c1Cc1nnc(SCc3nnc(S)n3N)n1NC(=O)c1ccccc1)CCCC2,5.1913164908710305
CHEMBL1796682,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,5.338471259868017
CHEMBL1796683,Nn1c(S)nnc1CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1,5.302334837352325
CHEMBL1796684,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCc1nnc(S)n1N,5.394156460941911
CHEMBL1796685,CC(=O)Nc1sc2c(c1Cc1nnc(SCc3nnc(S)n3N)n1NC(C)=O)CCCC2,5.288530218125672
CHEMBL1796686,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCc1nnc(S)n1N,5.21169018789295
CHEMBL1796687,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCc1nnc(S)n1N,5.206768552943479
CHEMBL1801932,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,5.431798275933005
CHEMBL1802356,O=C1NC(Nc2ccc3c(c2)OCO3)=N/C1=C\c1ccc2c(c1)OCO2,5.522878745280337
CHEMBL1802358,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)OCO2,6.3872161432802645
CHEMBL1802389,CC(=O)Nc1ccc(-c2cnc(N)nc2-c2c[nH]c3ccc(Br)cc23)cc1,5.167491087293763
CHEMBL1802391,CC(=O)Nc1ccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)cc1,5.1249387366083
CHEMBL1802392,Nc1ncc(-c2ccc(C(F)(F)F)cc2)c(-c2c[nH]c3cccc(Br)c23)n1,5.327902142064283
CHEMBL1802396,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3cccc(Br)c23)c1,5.221848749616356
CHEMBL1802397,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3ccc(Br)cc23)c1,5.119186407719209
CHEMBL1802401,Nc1nccc(-c2c[nH]c3c([N+](=O)[O-])cccc23)n1,5.200659450546418
CHEMBL1802403,Nc1ncc(I)c(-c2c[nH]c3ccc([N+](=O)[O-])cc23)n1,5.795880017344075
CHEMBL1802404,Nc1ncc(I)c(-c2c[nH]c3cc([N+](=O)[O-])ccc23)n1,5.795880017344075
CHEMBL1802406,Nc1ncc(I)c(-c2c[nH]c3ccccc23)n1,5.853871964321762
CHEMBL1802409,Nc1ccc2c(-c3nc(N)ncc3I)c[nH]c2c1,5.207608310501746
CHEMBL1802410,Nc1ncc(I)c(-c2c[nH]c3c(N)cccc23)n1,6.180456064458132
CHEMBL1802841,CNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,4.7447274948966935
CHEMBL1802842,CCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,4.795880017344075
CHEMBL1802843,CCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,5.522878745280337
CHEMBL1802844,CC(C)NC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,5.7447274948966935
CHEMBL1802845,CCCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,5.481486060122113
CHEMBL1802846,CC(C)CNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,5.508638306165727
CHEMBL1802847,CC(C)CCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,5.698970004336019
CHEMBL1802848,C=CCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C,5.795880017344075
CHEMBL1802849,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCC1CC1,6.221848749616356
CHEMBL1802850,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NC1CCCC1,5.769551078621726
CHEMBL1802851,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCCO,5.886056647693163
CHEMBL1802853,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCCCO,5.346787486224656
CHEMBL1802855,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCCN1CCOCC1,5.3979400086720375
CHEMBL1802962,Nc1nccc(-c2c[nH]c3cccc(Br)c23)n1,5.0
CHEMBL1802963,Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1,5.508638306165727
CHEMBL1802965,Nc1ncc(I)c(-c2c[nH]c3ccc(Br)cc23)n1,5.7447274948966935
CHEMBL1802966,Nc1ncc(I)c(-c2c[nH]c3cc(Br)ccc23)n1,6.167491087293763
CHEMBL1802967,Nc1ncc(I)c(-c2c[nH]c3c(Br)cccc23)n1,5.6777807052660805
CHEMBL1802968,CC(=O)c1ccc(-c2cnc(N)nc2-c2c[nH]c3cccc(Br)c23)cc1,5.154901959985743
CHEMBL1803069,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1Nc1ccccc1,5.366531544420414
CHEMBL1803070,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1Nc1ccc(O)cc1,5.795880017344075
CHEMBL1803071,COc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2C)cc1,6.154901959985743
CHEMBL1803072,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1Nc1ccc2c(c1)OCO2,5.236572006437063
CHEMBL1803073,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1Nc1ccc2c(c1)OCCO2,5.920818753952375
CHEMBL1803079,CCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,5.136677139879544
CHEMBL1803082,CCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,5.619788758288394
CHEMBL1803083,O=C1NC(NCC2CC2)=N/C1=C\c1ccc2c(c1)OCO2,5.327902142064283
CHEMBL1803085,O=C1NC(Nc2ccc(O)cc2)=N/C1=C\c1ccc2c(c1)OCO2,5.769551078621726
CHEMBL1824332,COc1ccc(CNC(=O)Nc2nc3ccc(-c4nnn[nH]4)cc3s2)cc1,1.578396073130169
CHEMBL183408,COc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,5.200659450546418
CHEMBL184574,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,6.698970004336019
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,5.7447274948966935
CHEMBL1910190,N#Cc1ccc(-c2cncc(-c3cc4cc(O)ccc4[nH]3)c2)cc1,5.275724130399211
CHEMBL1910191,CS(=O)(=O)c1ccc(-c2cncc(-c3cc4cc(O)ccc4[nH]3)c2)cc1,5.7447274948966935
CHEMBL1910192,Oc1ccc(-c2cncc(-c3cc4cc(O)ccc4[nH]3)n2)cc1,5.823908740944319
CHEMBL1910193,N#Cc1ccc(-c2cncc(-c3cc4cc(O)ccc4[nH]3)n2)cc1,5.356547323513812
CHEMBL1910194,CS(=O)(=O)c1ccc(-c2cncc(-c3cc4cc(O)ccc4[nH]3)n2)cc1,5.200659450546418
CHEMBL1910195,Oc1ccc(-c2cncc(-c3cc4ccc(O)cc4[nH]3)c2)cc1,6.795880017344075
CHEMBL1910196,N#Cc1ccc(-c2cncc(-c3cc4ccc(O)cc4[nH]3)c2)cc1,6.045757490560675
CHEMBL1910197,CS(=O)(=O)c1ccc(-c2cncc(-c3cc4ccc(O)cc4[nH]3)c2)cc1,6.42021640338319
CHEMBL1910198,Oc1ccc(-c2cncc(-c3cc4ccc(O)cc4[nH]3)n2)cc1,5.823908740944319
CHEMBL1910199,N#Cc1ccc(-c2cncc(-c3cc4ccc(O)cc4[nH]3)n2)cc1,5.267606240177032
CHEMBL1910200,CS(=O)(=O)c1ccc(-c2cncc(-c3cc4ccc(O)cc4[nH]3)n2)cc1,5.585026652029182
CHEMBL1910201,Oc1ccc(-c2ccnc(-c3cc4cc(O)ccc4[nH]3)c2)cc1,6.443697499232712
CHEMBL1910377,Oc1ccc(-c2ccnc(-c3cc4ccc(O)cc4[nH]3)c2)cc1,6.080921907623926
CHEMBL191144,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2=O)cc1,7.187086643357144
CHEMBL191336,OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,8.522878745280337
CHEMBL191834,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCOC2=O)cc1,7.2441251443275085
CHEMBL1946916,O=c1oc2cc(O)ccc2c2c1[nH]c1ccccc12,5.327902142064283
CHEMBL1946917,O=c1oc2cc(O)ccc2c2c1[nH]c1ccc(O)cc12,5.376750709602099
CHEMBL1946918,O=c1oc2cc(O)ccc2c2c1[nH]c1cc(O)ccc12,5.0
CHEMBL1947105,O=c1oc2ccc(O)cc2c2c1[nH]c1ccccc12,5.568636235841013
CHEMBL1947110,O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(O)cc12,6.142667503568731
CHEMBL1947112,O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(F)cc12,5.075720713938118
CHEMBL1947117,O=c1oc2ccc(O)cc2c2c1[nH]c1cc3c(cc12)OCO3,4.795880017344075
CHEMBL202935,O=C1NC(=O)c2c1c1ccccc1c1[nH]c3ccc(O)cc3c21,6.6020599913279625
CHEMBL2029614,CN1CCCC[C@@H]1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,6.022276394711152
CHEMBL2029615,CN1CCCC[C@H]1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,7.301029995663981
CHEMBL2029617,CN1CCCC1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,7.045757490560675
CHEMBL2029618,CN1CCC[C@@H]1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,6.2441251443275085
CHEMBL2029619,CN1CCC[C@H]1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,7.3979400086720375
CHEMBL2029620,O=c1cc(-c2ccccc2)oc2c(C3CCCN3)c(O)cc(O)c12,5.958607314841775
CHEMBL2029621,CCCCCC(NC)c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,6.2839966563652006
CHEMBL2029622,CCCCC[C@@H](NC)c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,6.568636235841013
CHEMBL2029623,CCCCC[C@H](NC)c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,5.6777807052660805
CHEMBL2031893,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,4.0
CHEMBL2041749,Cc1ccc2[nH]c3c(c4c(n5cccc35)C(=O)NC4=O)c2c1,5.1249387366083
CHEMBL2041914,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1n1nccc21,5.3979400086720375
CHEMBL2041917,O=C1NC(=O)c2c1c1c3cc(O)ccc3[nH]c1n1nccc21,6.292429823902063
CHEMBL2041918,O=C1NC(=O)c2c1c1[nH]ncc1c1[nH]c3ccccc3c21,6.040958607678906
CHEMBL2041919,Cc1ccc2[nH]c3c4cn[nH]c4c4c(c3c2c1)C(=O)NC4=O,6.508638306165727
CHEMBL2069711,NS(=O)(=O)c1cc(-c2nc3ccccc3s2)cs1,6.258848401148215
CHEMBL2069712,NS(=O)(=O)c1cc(-c2nc3ccc(F)cc3s2)cs1,6.480172006224281
CHEMBL2069713,NS(=O)(=O)c1cc(-c2nc3ccc(Cl)cc3s2)cs1,6.449771646944906
CHEMBL2069714,Cc1ccc2nc(-c3csc(S(N)(=O)=O)c3)sc2c1,5.8996294548824375
CHEMBL2069715,NS(=O)(=O)c1cc(-c2nc3ccc([N+](=O)[O-])cc3s2)cs1,5.8955128886876045
CHEMBL2069716,CC(=O)c1ccc2nc(-c3csc(S(N)(=O)=O)c3)sc2c1,5.1998330097986365
CHEMBL2069717,O=S(=O)(NO)c1cc(-c2nc3ccccc3s2)cs1,5.129888844635599
CHEMBL2069719,O=S(=O)(Nc1nccs1)c1cc(-c2nc3ccccc3s2)cs1,5.753501419204199
CHEMBL2069720,Cc1nc(NS(=O)(=O)c2cc(-c3nc4ccccc4s3)cs2)sc1C,5.0851281824599495
CHEMBL2069721,CCOC(=O)Cc1csc(NS(=O)(=O)c2cc(-c3nc4ccccc4s3)cs2)n1,5.293452897359643
CHEMBL2069722,O=S(=O)(NCc1ccccn1)c1cc(-c2nc3ccccc3s2)cs1,5.2618539112879406
CHEMBL2069723,Cc1ccnc(NS(=O)(=O)c2cc(-c3nc4ccccc4s3)cs2)c1,5.082284483440507
CHEMBL2069724,O=S(=O)(Nc1ncccc1O)c1cc(-c2nc3ccccc3s2)cs1,5.002788417167495
CHEMBL2069725,O=S(=O)(Nc1ccc(N2CCOCC2)nc1)c1cc(-c2nc3ccccc3s2)cs1,5.113283725883522
CHEMBL2069726,O=S(=O)(c1cc(-c2nc3ccccc3s2)cs1)N1CCC[C@@H]1CO,5.051587034221399
CHEMBL2069727,NS(=O)(=O)c1cc(-c2nc3ccc(F)c(Cl)c3s2)cs1,6.172630726946175
CHEMBL2069728,NS(=O)(=O)c1cc(-c2nc3cccc(-c4ccc(F)cc4)c3s2)cs1,5.168770306132936
CHEMBL207426,COCCNc1nc(-c2ccc(C(=O)NCCC#N)cc2)nc2c1ncn2C(C)C,5.468521082957745
CHEMBL208017,COCCNc1nc(-c2ccc(C(C)=O)cc2)nc2c1ncn2C(C)C,5.552841968657781
CHEMBL209404,COCCNc1nc(-c2ccc(C#N)s2)nc2c1ncn2C(C)C,5.657577319177793
CHEMBL209648,O=Nc1c(-c2c(O)[nH]c3c(I)cccc23)[nH]c2ccccc12,4.113509274827518
CHEMBL209849,CC(=O)O/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,6.154901959985743
CHEMBL210001,CCN1C=Nc2ccc3nc(C#N)sc3c2C1,4.568636235841013
CHEMBL210229,CC(C)n1cnc2ccc3nc(C(=N)NCCN(C)C)sc3c2c1=O,5.3979400086720375
CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,7.638272163982407
CHEMBL210839,COCCNc1nc(-c2ccc(NS(C)(=O)=O)cc2)nc2c1ncn2C(C)C,5.522878745280337
CHEMBL211243,CO/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,6.3979400086720375
CHEMBL212174,O=Nc1c(-c2c(O)[nH]c3c(F)cccc23)[nH]c2ccccc12,6.292429823902063
CHEMBL213650,O=Nc1c(-c2c(O)[nH]c3c(Cl)cccc23)[nH]c2ccccc12,5.221848749616356
CHEMBL2153260,Nc1nc2c(-c3ccco3)nccc2[nH]1,4.468521082957745
CHEMBL2153261,Nc1nc2c(-c3cccs3)nccc2[nH]1,4.366531544420414
CHEMBL2153263,Nc1nc2c(-c3ccsc3)nccc2[nH]1,4.958607314841775
CHEMBL2153264,Nc1nc2c(-c3ccccn3)nccc2[nH]1,5.221848749616356
CHEMBL2153265,Nc1nc2c(-c3cccnc3)nccc2[nH]1,4.221848749616356
CHEMBL2153267,Nc1nc2c(-c3ccccc3)nccc2[nH]1,4.3979400086720375
CHEMBL215919,CC[C@H](CO)Nc1nc(Nc2cccc(-c3ccccn3)c2)c2ncn(C(C)C)c2n1,7.096910013008056
CHEMBL216543,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,7.0
CHEMBL2180843,O=C(Nc1ccc(-c2ccccc2)cn1)Nc1cccc2c1C1CCCCN1C2=O,5.3979400086720375
CHEMBL2180844,O=C(Nc1cccc2c1C1CCCCN1C2=O)Nc1ncccc1O,7.431798275933005
CHEMBL2180845,O=C(Nc1ccc(O)cn1)Nc1cccc2c1C1CCCCN1C2=O,5.886056647693163
CHEMBL2180846,Cc1cc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)no1,5.568636235841013
CHEMBL2180847,O=C(Nc1cc(-c2ccccc2)on1)Nc1cccc2c1C1CCCCN1C2=O,5.823908740944319
CHEMBL2180848,O=C(Nc1nc2ccccc2s1)Nc1cccc2c1C1CCCCN1C2=O,4.795880017344075
CHEMBL2180849,O=C(Nc1cc2ccccc2cn1)Nc1cccc2c1C1CCCCN1C2=O,7.167491087293763
CHEMBL2180850,O=C(Nc1ccc2cccc(O)c2n1)Nc1cccc2c1C1CCCCN1C2=O,6.154901959985743
CHEMBL2180851,O=C(Nc1cc(O)c2ccccc2n1)Nc1cccc2c1C1CCCCN1C2=O,5.0
CHEMBL2180852,O=C(Nc1cccc(Br)n1)Nc1cccc2c1C1CCCCN1C2=O,7.3979400086720375
CHEMBL2180853,O=C(Nc1ccc(Br)cn1)Nc1cccc2c1C1CCCCN1C2=O,6.886056647693163
CHEMBL2180854,O=C(Nc1cc(Br)ccn1)Nc1cccc2c1C1CCCCN1C2=O,7.6020599913279625
CHEMBL2180855,O=C(Nc1cccc(F)n1)Nc1cccc2c1C1CCCCN1C2=O,7.045757490560675
CHEMBL2180856,O=C(Nc1cccc2c1C1CCCCN1C2=O)Nc1ncc(F)cc1F,6.585026652029182
CHEMBL2180857,O=C(Nc1cccc2c1C1CCCCN1C2=O)Nc1nc(Cl)c(Cl)c(Cl)c1Cl,5.0
CHEMBL2180858,COc1cccnc1NC(=O)Nc1cccc2c1C1CCCCN1C2=O,6.229147988357855
CHEMBL2180862,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCCN1C2=O,7.096910013008056
CHEMBL2180863,O=C(Nc1cnccn1)Nc1cccc2c1C1CCCCN1C2=O,7.1249387366083
CHEMBL2180865,O=C(Nc1ccncn1)Nc1cccc2c1C1CCCCN1C2=O,5.823908740944319
CHEMBL2180866,O=C(Nc1cscn1)Nc1cccc2c1C1CCCCN1C2=O,6.366531544420414
CHEMBL2180867,Cc1nc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)cs1,6.275724130399211
CHEMBL2180868,O=C(Nc1csc(-c2ccncc2)n1)Nc1cccc2c1C1CCCCN1C2=O,5.769551078621726
CHEMBL2180869,O=C(Nc1cc[nH]n1)Nc1cccc2c1C1CCCCN1C2=O,6.769551078621726
CHEMBL2180870,Cn1ccc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)n1,6.292429823902063
CHEMBL2262593,COc1ccc(C2OC(=O)C(O)=C2I)cc1OC,5.0
CHEMBL2295936,CCC[C@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,6.301029995663981
CHEMBL2295937,CC(C)C[C@@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,7.301029995663981
CHEMBL2295938,CC(C)C[C@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,6.045757490560675
CHEMBL2295939,CC(C)C(O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,6.958607314841775
CHEMBL2295940,CC(O)C(O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,6.2076083105017466
CHEMBL2295941,CC(C)CC[C@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1,5.698970004336019
CHEMBL2295942,CC(C)n1cnc2c(Nc3cccc(-c4cncnc4)c3)nc(Cl)nc21,6.0
CHEMBL2295943,CCC[C@@H](O)Nc1nc(Nc2cccc(-c3cncnc3)c2)c2ncn(C(C)C)c2n1,7.154901959985743
CHEMBL2295944,CCC[C@H](O)Nc1nc(Nc2cccc(-c3cncnc3)c2)c2ncn(C(C)C)c2n1,6.522878745280337
CHEMBL2295945,CC(C)C[C@@H](O)Nc1nc(Nc2cccc(-c3cncnc3)c2)c2ncn(C(C)C)c2n1,7.2839966563652006
CHEMBL2295946,CC(C)C(O)Nc1nc(Nc2cccc(-c3cncnc3)c2)c2ncn(C(C)C)c2n1,6.958607314841775
CHEMBL2295947,CCC[C@@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,7.0
CHEMBL2295948,CCC[C@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,6.568636235841013
CHEMBL2295949,CC(C)C[C@@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,7.080921907623926
CHEMBL2295950,CC(C)C[C@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1,6.0
CHEMBL2295951,CC(C)n1cnc2c(Nc3ccc(-c4cncnc4)cc3)nc(Cl)nc21,5.6777807052660805
CHEMBL2295952,CCC[C@@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,7.221848749616356
CHEMBL2295953,CCC[C@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,6.698970004336019
CHEMBL2295954,CC(C)C[C@@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,7.698970004336019
CHEMBL2295955,CC(C)C[C@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,6.318758762624412
CHEMBL2295956,CC(C)CC[C@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,6.267606240177032
