,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
574,12.556080369679755,0.18722441162466463,-3.5404042708617465,0.5380915700146616,11.74074074074074,416.9110000000001,0.25742495396290105,-0.3213659343074908,0.3213659343074908,0.25742495396290105,1.0740740740740742,1.8148148148148149,35.49569242097756,10.121441423947031,2.184705680347033,-2.0247558687800735,2.2489474361421617,-2.0884752443285346,7.903736304783047,0.5949382653332264,3.0865345767298678,1.6681720359367054,1292.5414382222152,-2.479999999999999,1818919.518343525,4.9839785209472085,10.760477303599554,9.837253136417502,0.0,5.559266895052008,0.0,4.794537184071822,13.401775505276145,0.0,11.336785877934737,29.800041095617345,41.78442662523445,15.919396801823503,16.15286296206323,8.417796984328938,43.67790383666581,0.0,9.967957041894417,0.0,10.648337082264565,0.0,80.36142747633833,11.257379486545457,5.559266895052008,0.0,0.0,22.937725768167255,18.385754026223353,15.590106743164291,0.0,5.007623696852765,69.66738704621,5.022633313741326,22.160304418626513,79.89,9.837253136417502,13.212334168400758,0.0,16.207603977316573,21.287636497139548,10.902924932081056,35.602254151781175,11.446429838927525,24.26546827384644,9.967957041894417,11.600939890232516,25.11216073935951,7.025766354369769,19.74047678118376,3.4819009679936785,1.3671552701914362,-0.23136400856638972,15.238752610774426,0.0,0.0,-3.5404042708617465,0.05263157894736842,1,0,0,0,0,2,2,4,0,0,5,1,8,2,4,0,0,0,0,0,4,4.278900000000003,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
575,12.036828835441128,0.11118741248812558,-0.25663773323145156,0.2258235363044046,12.675675675675675,542.0890000000002,0.2393993283126882,-0.316628901403806,0.316628901403806,0.2393993283126882,0.8648648648648649,1.4864864864864864,35.49566499737996,10.06612693992822,2.278400509402873,-2.239245755242256,2.45908551014033,-2.1986536682066418,8.080859040249532,-0.11344590453750873,3.5691155845112568,1.479865001878018,1597.872265744517,-3.8499999999999983,658872670.72802,5.316788604006331,5.880003444970339,5.824404497999927,11.063616211172214,0.0,0.0,10.220328581182207,4.676102440895408,0.0,33.13508938476933,90.99550602692418,28.955155001246716,16.03203949728404,15.575268483444997,4.794537184071822,56.21004825054362,0.0,14.873466057497485,0.0,5.156436481820707,16.622583446087056,108.1887760787798,21.828454675095216,10.742580001116716,5.001081976687867,0.0,34.69961071755837,26.66064923181933,4.794537184071822,0.0,11.126902983393991,102.21830957720651,0.0,32.4306305020411,71.84,0.0,4.794537184071822,0.0,11.787183174321845,10.825486474687793,42.88956546925587,11.336785877934737,11.761884949391115,77.47250726243475,45.20541189156523,11.600939890232516,1.921491935766076,8.765404184416496,13.996340433851536,13.443108182035377,8.699945279314765,0.29723810488930846,32.48758299083756,0.0,0.0,0.0,0.03571428571428571,2,0,1,1,1,3,2,5,0,0,7,2,9,3,6,0,0,0,0,0,6,7.026100000000004,0,0,0,0,3,0,0,1,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
576,12.79547958324744,0.2154621756109849,-0.2154621756109849,0.5328375044364926,14.413793103448276,403.5110000000003,0.25953328525667874,-0.397464657997576,0.397464657997576,0.25953328525667874,1.0689655172413792,1.8620689655172413,32.13348154303908,10.051310922887165,2.1758200525277838,-2.286942236739448,2.3371454788029404,-2.2882962589445888,7.130304659573156,0.5778374568829381,3.245005585125787,1.602814275577399,1225.1704019760289,-3.19,9416279.326783964,15.617555728959871,5.007623696852765,0.0,0.0,5.559266895052007,0.0,9.77851570501903,4.9839785209472085,0.0,11.336785877934737,0.0,49.594300211086086,47.50032470636257,22.46146647884528,0.0,33.614483359382916,0.0,14.951935562841626,0.0,19.26246486877803,23.723090019837816,58.459389335123944,21.828454675095216,16.19284410306467,11.374772549367124,0.0,11.336785877934737,28.04144837466678,0.0,0.0,19.26246486877803,52.90012244007194,0.0,32.73137960717627,87.89999999999999,0.0,4.794537184071822,0.0,5.559266895052007,16.944765761229018,40.25089920713953,30.599250746712766,12.393687143226153,23.579163975850744,31.984579430615323,5.733667477162185,0.0,1.4906999710913849,26.873931467239316,3.5845381714312095,10.69103943281998,0.0,9.908631769137825,7.167427278101075,2.1170652435125463,0.0,0.22727272727272727,3,0,1,1,0,1,3,4,0,0,6,2,7,4,3,0,1,1,0,0,5,4.286100000000003,0,0,1,0,3,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
577,12.288461514235323,0.1077669648106152,-0.1077669648106152,0.5992632706382609,10.909090909090908,304.37399999999997,0.25742520258057716,-0.3213659326377981,0.3213659326377981,0.25742520258057716,0.9545454545454546,1.7272727272727273,32.13348105493358,10.118953103307046,2.1025574051348332,-2.002942113374054,2.2765711741524126,-2.081653936538978,7.1302144218886125,1.2826187904879394,3.0462550459304003,1.843002709724932,1002.213915452165,-2.7199999999999993,257286.7011792816,4.9839785209472085,5.007623696852765,0.0,0.0,5.559266895052008,0.0,4.794537184071822,4.9839785209472085,0.0,11.336785877934737,48.53093654769288,17.518958351388015,16.46021497977917,11.257379486545457,0.0,22.239710810015794,0.0,9.967957041894417,0.0,0.0,0.0,76.39753753420585,21.828454675095216,5.559266895052008,0.0,0.0,11.336785877934737,9.967957041894417,0.0,0.0,0.0,70.83827063915385,0.0,32.73137960717627,45.75,0.0,4.794537184071822,0.0,5.559266895052008,5.563451491696996,27.167928115479278,0.0,11.336785877934737,66.04373345508202,9.967957041894417,0.0,0.0,1.5476877572016459,19.82025069286974,3.857703451751071,3.1271565757207904,0.0,19.647201522456754,0.0,0.0,0.0,0.0,1,0,0,0,0,2,2,4,0,0,3,1,4,2,2,0,0,0,0,0,4,4.318600000000003,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
578,10.135281317183662,0.22414860571798534,0.22414860571798534,0.28026190720804944,20.35135135135135,498.6350000000004,0.2265037565763105,-0.5072511710228575,0.5072511710228575,0.2265037565763105,0.9459459459459459,1.7567567567567568,16.25543470516117,9.918385436851302,2.2355034632938047,-2.265603629361233,2.33428646486151,-2.3288105405972805,5.84109352537007,0.40961151607838875,3.59533882436753,1.2485775576129998,1354.6273310506501,-3.7199999999999998,599321000.1204951,26.040871727806906,5.749511833283905,16.98174071621902,5.948339280986494,0.0,0.0,4.9839785209472085,4.9839785209472085,9.967957041894417,0.0,31.04074445123685,62.287482434637894,36.43057395666653,12.021248069613002,5.106527394840706,22.930079997205514,0.0,24.50301373158019,5.733667477162185,76.03685187676456,10.633577208012662,54.48581754884428,17.00689131982936,16.367244685174846,11.766202058821523,5.749511833283905,0.0,41.693222784716816,6.544756405912575,0.0,62.97186530425304,48.922366057147286,0.0,22.421257424929447,126.8,0.0,5.106527394840706,0.0,5.749511833283905,30.618618174342952,72.32750143201754,12.841643245852019,12.13273413692322,36.78963192022406,20.184655376751227,20.68560304000381,2.2359549880478258,0.0,19.076113288572426,17.197867985024175,10.252618460811135,1.5896876992859947,12.253055891590629,12.678257385768703,0.5497776342324502,0.0,0.42857142857142855,5,2,0,2,0,1,3,4,0,0,9,4,9,3,7,2,0,2,0,0,6,5.002900000000003,0,0,0,0,5,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
579,12.373112017585322,0.14395780843201433,-0.14395780843201433,0.7747385487646199,13.541666666666666,336.42,0.32735402884738884,-0.3071446627336917,0.32735402884738884,0.3071446627336917,1.2916666666666667,2.1666666666666665,32.13348125462188,10.118737472520351,2.250060700393229,-2.270865787822574,2.3137483113764112,-2.3836110319395716,7.130880050779286,0.25557494195774705,3.1083108105124633,1.6413780672744682,905.2942355798718,-2.7299999999999995,629187.3825747434,5.316788604006331,10.825486474687793,0.0,0.0,0.0,6.031114512338072,9.883888251797686,9.77851570501903,0.0,11.336785877934737,25.122838405075452,30.183374320007832,28.52167210330801,6.544756405912575,4.794537184071822,28.873149442791398,0.0,9.967957041894417,0.0,19.88931522852921,10.216698334856808,59.2324882393941,10.571075188549761,10.216698334856808,16.29978623659041,0.0,11.336785877934737,15.99907155423249,12.965578028838586,0.0,18.18111668623608,47.975108752848655,0.0,10.571075188549761,58.120000000000005,0.0,4.794537184071822,0.0,6.031114512338072,12.362619183747604,33.93666257270479,11.336785877934737,11.096753302463554,41.778265181235575,22.20848284559137,0.0,0.0,1.5382678781389096,23.022190921091642,5.739834391898786,4.032005034324209,0.6776516439909299,11.691322847131552,2.690948455409758,2.607778828014218,0.0,0.16666666666666666,1,0,1,1,2,1,2,3,0,0,4,1,6,3,3,0,0,0,0,0,4,4.319600000000003,0,0,0,0,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
580,12.276115835222978,0.1233919648106152,-0.1233919648106152,0.6138831707312785,10.909090909090908,305.36199999999997,0.2574252026168906,-0.32136593263774105,0.32136593263774105,0.2574252026168906,1.0909090909090908,2.0,32.133481063484304,10.119913038331342,2.1048109791902947,-2.0022984128857666,2.2729661365367755,-2.08170855211223,7.130182242759928,1.2756735083098933,3.0462550459304003,1.843002709724932,1005.0308096747074,-2.7899999999999996,257286.7011792816,4.9839785209472085,5.007623696852765,0.0,0.0,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,0.0,11.336785877934737,18.19910120538483,29.651692488311234,28.853902123005323,11.257379486545457,0.0,22.239710810015794,0.0,14.951935562841626,0.0,0.0,0.0,70.59212347204716,21.828454675095216,5.559266895052008,0.0,0.0,11.336785877934737,14.951935562841626,0.0,0.0,0.0,65.03285657699516,0.0,32.73137960717627,58.64,0.0,4.794537184071822,0.0,5.559266895052008,11.257379486545457,21.474000120630816,11.336785877934737,12.393687143226153,47.844632249697185,14.951935562841626,0.0,0.0,1.5076877572016458,23.855860358810396,3.7550799949609477,2.9422345235665954,0.0,13.439836001523862,3.4993013639365547,0.0,0.0,0.0,1,0,0,0,0,1,3,4,0,0,4,1,5,3,2,0,0,0,0,0,4,3.7136000000000022,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0
581,12.272674477198287,0.1478904216007384,-0.1478904216007384,0.7839676156651354,13.636363636363637,308.366,0.32735402884737996,-0.3071446627336917,0.32735402884737996,0.3071446627336917,1.1363636363636365,1.9545454545454546,32.13348112364774,10.118952704884112,2.2490615723263523,-2.2708178093280007,2.30929787154665,-2.3836040330546027,7.130856367712774,0.25557545541688526,3.0462550459304003,1.6594083426901691,830.9269126959227,-2.73,257286.7011792816,5.316788604006331,10.825486474687793,0.0,0.0,0.0,6.031114512338072,9.883888251797686,9.77851570501903,0.0,11.336785877934737,18.19910120538483,23.762552697081826,29.024587680072624,6.544756405912575,4.794537184071822,28.8731494427914,0.0,9.967957041894417,0.0,6.544756405912575,10.216698334856808,59.735403816158716,10.571075188549761,10.216698334856808,16.299786236590414,0.0,11.336785877934737,15.99907155423249,6.544756405912575,0.0,5.563451491696996,54.17195232446172,0.0,10.571075188549761,58.120000000000005,0.0,4.794537184071822,0.0,6.031114512338072,12.362619183747604,21.82191295493032,11.336785877934737,17.29359687407663,41.778265181235575,15.284745645900749,0.0,0.0,1.5190766460905347,22.51922999635086,5.683882852523726,2.956449694585517,0.6701993575207863,11.482474965988121,3.4727289094650207,0.5292909108087679,0.0,0.0625,1,0,1,1,2,1,2,3,0,0,4,1,6,3,2,0,0,0,0,0,4,3.7572000000000028,0,0,0,0,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
582,12.775085729330096,0.030573577374554572,-0.2114353426555804,0.5388264236218012,14.2,416.50600000000026,0.2574255571896426,-0.3386509679385874,0.3386509679385874,0.2574255571896426,1.0333333333333334,1.8333333333333333,32.133481614357216,10.05777151721273,2.186851459762652,-2.263436233094536,2.2803327826155435,-2.350891337637366,7.130222270797269,0.07242351212095638,3.28824588508893,1.4808903193161291,1273.357748328685,-3.3200000000000003,15595492.583799778,9.883888251797686,5.007623696852765,0.0,0.0,11.466446624403513,0.0,14.573052889090853,4.9839785209472085,0.0,11.336785877934737,6.06636706846161,54.98052442555088,47.506866426527466,11.257379486545457,4.794537184071822,28.1468905393673,0.0,19.851845293692104,0.0,19.26246486877803,13.08951281182515,70.08920789528256,21.828454675095216,5.559266895052007,0.0,0.0,11.336785877934737,38.84853783486876,0.0,0.0,29.620453544546848,58.96648950853355,0.0,32.73137960717627,78.95,0.0,9.589074368143644,0.0,11.466446624403513,22.337531695858715,41.88845546069172,17.757607500860747,18.460054211687762,40.61180784362445,14.951935562841626,0.0,0.0,1.4918898205190383,39.032715396003205,3.6047017407622084,3.200192093153751,0.030573577374554572,11.143592616976543,6.726565308503835,1.6031027800402,0.0,0.21739130434782608,1,0,1,1,1,1,3,4,0,0,5,1,7,4,3,0,1,1,0,0,5,4.339700000000004,0,0,0,0,3,1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
583,13.07261259133283,0.13506351305954456,-0.13506351305954456,0.4563326297371998,11.0,381.46000000000004,0.2580619048011652,-0.321323900170505,0.321323900170505,0.2580619048011652,0.7857142857142857,1.5357142857142858,32.13348145366827,9.948066531499439,2.1837256115497583,-2.113168379301007,2.3617205436210513,-2.1103634843170465,7.130308607937899,1.2780371205605405,3.2361113760622398,1.7981504403191222,1324.5965372561334,-3.5699999999999985,6502409.199040388,4.9839785209472085,5.007623696852765,0.0,0.0,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,0.0,11.336785877934737,48.53093654769288,23.762552697081826,39.80357782916711,11.257379486545457,0.0,22.239710810015794,0.0,14.951935562841626,0.0,0.0,0.0,94.85759174589361,32.95535765848921,5.559266895052008,0.0,0.0,11.336785877934737,14.951935562841626,0.0,0.0,0.0,89.29832485084161,0.0,43.85828259057026,58.64,0.0,4.794537184071822,0.0,5.559266895052008,11.257379486545457,32.60090310402481,11.336785877934737,12.393687143226153,72.11010052354364,9.967957041894417,4.9839785209472085,0.0,1.523804274796338,24.922714572747697,3.8123986940455197,4.86339266930627,0.0,21.72166665145405,3.4893564709834552,0.0,0.0,0.0,1,0,0,0,0,2,3,5,0,0,4,1,5,3,3,0,0,0,0,0,5,5.380600000000003,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0
