molecule_chembl_id,canonical_smiles,log_ic50(pchembl)
CHEMBL1711405,O=C(CN1CCCCC1)NNC(=O)c1cccc(Br)c1,4.857923538926715
CHEMBL1716490,O=C(NCCCCc1ccccc1)c1ccccc1Br,4.987795703969257
CHEMBL1727095,Cc1csc2nc(O)c(C(=O)NCCC3=CCCCC3)c(=O)n12,5.494850021680094
CHEMBL1732520,Cc1ccc(C2=NOC(C)(c3nnc(-c4ccccc4)o3)C2)cc1,4.643114058834026
CHEMBL1994635,Oc1c(/C=N/c2ccccn2)sc2ccccc12,5.154901959985743
CHEMBL2000196,CC(=O)N(/N=C1\Sc2ccccc2C1=O)c1ccccc1C,5.190777078310578
CHEMBL2001888,CCC1Nc2ncnc(N3CCN(c4ccccn4)CC3)c2N(Cc2ccc(Br)cc2)C1=O.O=C(O)C(F)(F)F,5.455311977697322
CHEMBL2355051,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,4.799833753636893
CHEMBL236150,CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Cl)cc1,5.916676581526475
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.0
CHEMBL299112,O=S(=O)(c1ccccc1)c1no[n+]([O-])c1S(=O)(=O)c1ccccc1,5.721246399047171
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,7.976747540366288
CHEMBL3188223,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,5.488116639021126
CHEMBL3191011,O=[N+]([O-])c1cccc(/C=N/Nc2nc(NCc3ccccc3)nc(N3CCOCC3)n2)c1O,4.814741234703415
CHEMBL3192672,C=CCc1c(C)nc(C)nc1N/N=C/c1ccccc1O,4.561695035467902
CHEMBL3193158,CCCCCC(=O)N1CCN(CC/N=C/C2=C(O)CC(c3ccco3)CC2=O)CC1,5.099086932262331
CHEMBL3780602,C=C1C(=O)C[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,5.586700235918748
CHEMBL3781001,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cccc(C(C)O)c1,6.6777807052660805
CHEMBL3781583,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cccc(C(C)(C)O)c1,6.585026652029182
CHEMBL3904593,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2C(O)CC4)CCC3)c1,6.634512015109101
CHEMBL3906283,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC[C@@H]4O)CCC3)c1,5.19708951058096
CHEMBL3920126,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC(O)C4)CCC3)c1,5.738023808602187
CHEMBL3929254,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4O)CCC3)c1,5.705313375720556
CHEMBL3956814,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC[C@H]4O)CCC3)c1,5.907279355315901
CHEMBL4125713,O=C1C(F)=C[C@@H]2CO[C@H]1O2,5.318758762624412
CHEMBL4126909,CC(=O)OC[C@@H]1C=C(F)C(=O)CO1,5.431798275933005
CHEMBL4126941,O=C1C=C[C@H]2CO[C@@H]1O2,5.180456064458132
CHEMBL4126946,O=C1CO[C@H](CO)[C@@H](O)C1,2.638272163982407
CHEMBL4127699,O=C1C=C[C@@H](CO)OC1,4.376750709602099
CHEMBL4128029,CCCC(=O)OC[C@@H]1C=CC(=O)CO1,5.443697499232712
CHEMBL4128176,CC(=O)OC[C@@H]1C=CC(=O)CO1,5.366531544420414
CHEMBL4129407,CCCCCCCC(=O)OC[C@@H]1C=CC(=O)CO1,5.292429823902063
CHEMBL4129636,CC(=O)OC1=C(F)C(C(C)=O)[C@@H]2CO[C@H]1O2,5.431798275933005
CHEMBL4204644,[2H]C([2H])([2H])C(O)(c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1)C([2H])([2H])[2H],8.301029995663981
CHEMBL4209503,[2H]C1([2H])CCc2cc3c(c(NC(=O)NS(=O)(=O)c4cc(C(C)(C)O)co4)c21)C([2H])([2H])CC3,8.221848749616356
CHEMBL4212407,[2H]C1([2H])CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)CCC1,8.221848749616356
CHEMBL4216836,[2H]C1([2H])CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)CCC1([2H])[2H],8.154901959985743
CHEMBL4227459,Cc1ccc2nc(/C(Cc3ccccc3)=N/O)oc2c1,4.799149501908922
CHEMBL4227524,O/N=C(\Cc1ccccc1)c1nc2ccc(Cl)cc2o1,4.6585654754218595
CHEMBL4228510,COc1ccc(C/C(=N\O)c2nc3ccc(OC)cc3o2)cc1,5.913640169325252
CHEMBL4228911,COc1ccc(C/C(=N\O)c2nc3ccc(Cl)cc3o2)cc1,5.242603971206976
CHEMBL4229108,COc1ccccc1C(=O)O/N=C(\C)c1nc2ccccc2o1,4.4037328736044845
CHEMBL4277456,CNS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1,5.488116639021126
CHEMBL4443648,CCn1c(-c2ccccc2)nc2cc(C)ccc21,5.0
CHEMBL449579,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(O)[C@@H]12,5.229147988357856
CHEMBL4538032,C=C(Cc1ccccc1Cl)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,4.130768280269024
CHEMBL453974,C[C@@H]1C[C@@H]2O[C@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,5.152735898229236
CHEMBL4539790,CC(=O)C1=C(C(Cl)(Cl)Cl)N[B-](c2ccccc2)(c2ccccc2)[O+]=C1N,7.130768280269024
CHEMBL4583133,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NO)cc1,5.073143291050307
CHEMBL461939,O=C(O)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,5.1944991418416
CHEMBL4632676,O=C1S/C(=C\c2ccc(-c3nnn[nH]3)cc2)C(=O)N1Cc1cccc(C(F)(F)F)c1,5.251037138743839
CHEMBL4634233,CN1CCN(C(=O)c2ccc(/C=C3\SC(=S)N(c4cccc(OC(F)(F)F)c4)C3=O)cc2)CC1,5.590066876668706
CHEMBL4635308,C/C(=N\NS(=O)(=O)c1ccc(C)cc1)c1nc2ccccc2o1,4.860120913598763
CHEMBL4636050,O=C(c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1)N1CCOCC1,5.562249437179612
CHEMBL4636825,N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1cccnc1,7.440093374963888
CHEMBL4636870,O=C(O)c1ccc(/C=C2\SC(=S)N(CCc3cccc(C(F)(F)F)c3)C2=O)cc1,5.228412519118745
CHEMBL4639190,CN1CCN(C(=O)c2ccc(/C=C3\SC(=S)N(c4cccc([N+](=O)[O-])c4)C3=O)cc2)CC1,5.525783735923745
CHEMBL4639758,O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(F)c3)C2=O)cc1,5.453457336521869
CHEMBL4640151,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccc1,6.039767126871488
CHEMBL4641361,O=C1/C(=C/c2ccc(-c3nnn[nH]3)cc2)SC(=S)N1CCCc1cccc(C(F)(F)F)c1,5.314258261397736
CHEMBL4641564,O=C(c1ccc(/C=C2\SC(=S)N(c3cccc(OC(F)(F)F)c3)C2=O)cc1)N1CCOCC1,5.497572880015567
CHEMBL4641961,N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1cccc(C#N)c1,7.931814138253839
CHEMBL4642066,Cc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,7.823908740944319
CHEMBL4643205,N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1ccc(C#N)cc1,7.468521082957745
CHEMBL4643594,O=C1/C(=C/c2ccc(-c3nnn[nH]3)cc2)SC(=S)N1Cc1cccc(C(F)(F)F)c1,5.253365801062421
CHEMBL4643934,O=C(c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1)N1CCC(O)CC1,5.61261017366127
CHEMBL4644329,O=C(O)c1ccc(/C=C2\SC(=O)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1,5.2247537402597635
CHEMBL4644835,Cc1ccc(S(=O)(=NC#N)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1F,8.275724130399212
CHEMBL4646271,N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1ccncc1,6.958607314841775
