,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
103,12.226158546573409,0.049583920702246376,-3.887291559491078,0.6330324393798614,11.16,384.84100000000007,0.2617581893901087,-0.4959226267188044,0.4959226267188044,0.2617581893901087,1.2,1.88,35.49569202641072,10.12798748440304,2.1333533682003893,-2.098004423419844,2.2197809687250585,-2.257981696418873,7.889198149884362,0.09508314736149667,2.616506932163599,1.9677392629394315,853.328838519092,-2.1299999999999994,324206.1409505272,19.19812843061907,8.303540110509548,4.925366990837758,15.26090458258367,5.749511833283905,0.0,0.0,15.930470882759089,0.0,4.794537184071822,8.417796984328938,0.0,0.0,28.619076885722695,42.316108456931055,11.567389719653901,17.568732508492303,23.1564501469781,27.531410772991606,0.0,10.202191462573289,0.0,11.316305098443785,13.65455394719011,58.614105776366586,5.749511833283905,14.939054416373338,0.0,5.749511833283905,11.600939890232516,33.18678368564784,16.444112776333593,0.0,15.921440167465814,47.360052954749044,5.022633313741326,0.0,104.73,10.023291153407584,13.212334168400758,0.0,10.80266320486928,29.30117466756081,5.563451491696996,30.19430160522932,24.26546827384644,0.0,5.316788604006331,21.545055868809857,27.978223955027257,5.90380650602053,13.437825898255676,11.772670408280648,1.167324416677021,0.10739949517907776,10.73114025557981,0.5014904572940285,0.34607898715041574,-2.418182601686684,0.1875,3,7,0,0,0,1,2,0,2,0,0,5,9,0,7,0,0,0,0,0,2,1.9886000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104,12.908055503195051,0.03884271362355829,-4.52966288554147,0.5825005792491282,16.25925925925926,409.4100000000001,0.4159858529738301,-0.47763924660478546,0.47763924660478546,0.4159858529738301,1.1481481481481481,1.8148148148148149,32.18119900069006,10.117143384144368,2.355434729644733,-2.160786657794791,2.3795202769920265,-2.27350732591227,8.270313826640306,-0.13718240153301628,2.8810380990863917,1.900817380982214,968.5622961131689,-2.65,965101.6665843559,19.121039394517677,7.163988198062492,4.036470173855085,5.106527394840706,0.0,4.320534085558971,0.0,5.907179729351506,12.145603805395325,9.694446914922299,4.794537184071822,13.171245143024459,0.0,42.178859597822644,41.97130694083893,0.0,21.7194257719676,27.86684690600881,51.94018387681758,0.0,0.0,0.0,6.176298517443475,4.899909730850478,70.12642753667392,0.0,4.899909730850478,18.858631417708022,0.0,23.97975839243781,21.30354649770303,10.970835701515297,0.0,21.48489165916281,53.436073061582924,0.0,6.076020106833881,57.61,23.616235026443825,22.760319511168102,0.0,20.476508365829574,5.563451491696996,28.79452881716481,42.47422251760354,0.0,0.0,0.0,17.324400837887403,38.8424355949971,6.11946318559053,24.78793414758755,8.899624494865712,-0.15977228919356112,-1.607355741707397,10.218226232441598,-3.0172222912481965,0.0,0.0,0.05555555555555555,1,4,0,1,1,1,2,0,2,0,0,4,9,1,3,0,1,1,0,0,3,4.809400000000002,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,12.883896873928798,0.19542400216259392,-4.497238464770073,0.6250787872038802,15.966666666666667,431.3990000000001,0.4159206293282858,-0.2679472068017047,0.4159206293282858,0.2679472068017047,1.1,1.8666666666666667,32.166666830303,10.101050747865141,2.3559601266499075,-2.13830868246908,2.344350038677627,-2.272050148901794,8.180137886599404,-0.13719278033493007,3.3333387951607647,1.5130219609451567,1127.826577137358,-3.469999999999999,7752026.035381055,19.829510137887752,7.747124243332147,4.103483150697998,0.0,0.0,5.824404497999927,0.0,11.146391442523793,6.176298517443475,14.488984098994122,5.098681808301038,13.171245143024459,5.098681808301038,36.39820241076966,51.52431236785194,5.563451491696996,17.013344411499617,22.760319511168106,28.984296498748787,0.0,25.52404353876229,0.0,12.72105492335605,0.0,70.12642753667392,11.387855989696924,0.0,17.96578232709628,0.0,11.761884949391115,36.67043498128608,17.51559210742787,0.0,16.690354475090988,53.436073061582924,0.0,17.463876096530804,91.83999999999999,22.886141451664262,22.760319511168106,0.0,17.013344411499617,11.387855989696924,34.35798030886181,12.13273413692322,30.34148838068032,0.0,20.62413380791181,0.0,38.65169062178639,0.7453760261820774,26.008680938278026,12.895239103496444,0.8134714406251904,-0.06121870702952825,11.538432664232698,-2.9422257096680324,-0.2327797112366019,0.0,0.10526315789473684,1,7,0,1,1,2,2,1,3,0,0,6,11,2,4,0,1,1,0,0,4,4.122000000000002,0,0,0,0,0,4,1,0,0,2,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
106,12.946974967096114,0.03524880023842836,-4.841410714236504,0.452487590979708,18.647058823529413,507.5590000000002,0.5725975377050206,-0.40571791113835787,0.5725975377050206,0.40571791113835787,1.088235294117647,1.7647058823529411,32.181199816510514,10.097057190393034,2.347732728308449,-2.320073504681904,2.372710759020405,-2.4663455338601197,8.270322747545002,-0.27417208295587653,3.0579146909963684,1.4808793198865338,1144.1396233636015,-2.889999999999999,35778873.97716896,24.241421519750755,9.76749965326588,5.596446325618835,14.536682415501005,5.749511833283905,4.320534085558971,0.0,11.814359458703011,6.362358859030383,14.48898409899412,0.0,0.0,13.171245143024459,42.178859597822644,42.952611855054506,37.80884418380891,10.592522788573609,27.497182464968148,51.878058318217235,0.0,9.799819461700956,0.0,6.362358859030383,38.126607337177965,64.56297604497692,5.749511833283905,9.636772684650527,18.858631417708022,5.749511833283905,23.97975839243781,65.52376947132082,4.794537184071822,0.0,15.921440167465814,53.436073061582924,0.0,6.076020106833881,53.089999999999996,18.019050421665792,22.760319511168102,0.0,15.915100089594038,29.121552309109187,36.98413189813948,17.032643867773697,30.34148838068032,11.947581713527669,9.636772684650527,12.217873443046695,41.75531498761862,6.341917764137037,31.124656154615014,0.0,1.4454495988942802,-0.9237820302864612,12.01145919129441,-3.20304155638818,3.0112543347872744,2.020104888661356,0.2608695652173913,0,6,0,2,2,2,2,0,2,0,0,6,11,2,4,0,2,2,0,0,4,4.378600000000004,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
107,12.182169942050894,0.15019925254052247,-3.717118160535818,0.5890199574813282,12.521739130434783,329.38100000000003,0.27609797459026914,-0.43489594157728917,0.43489594157728917,0.27609797459026914,1.1304347826086956,1.826086956521739,32.2332877969316,10.240364136775748,2.1379797105150478,-2.038378551652913,2.151954598707568,-2.1956553669420606,7.890705855540994,0.5805118097710977,2.970399131253925,1.843510661137027,940.2329246314446,-2.6699999999999995,209401.2571568767,15.234339880821189,5.846368108458012,3.2399062416059943,4.417150937053347,11.228385720386964,5.583020141642242,5.890723922025908,10.023291153407584,0.0,0.0,4.9839785209472085,18.350302167624804,0.0,29.828919765543436,38.112942673227685,0.0,4.895483475517775,12.834947921382284,26.834697015436788,0.0,9.81507617850335,5.101407525739723,18.742957874899023,0.0,59.98511196141578,0.0,4.831097657556142,0.0,0.0,0.0,19.11346050804685,10.023291153407584,6.923737199690624,18.377912613413528,62.94497848600373,0.0,11.099720859258504,84.56,10.023291153407584,8.417796984328938,0.0,10.786207397543684,16.811405862029204,5.563451491696996,12.13273413692322,25.122838405075452,25.122838405075452,14.916483704243074,4.417150937053347,29.90409532737184,0.0,6.6131064150229015,3.882587396069539,2.642479231611558,0.2757464096749813,13.80014850312431,0.0,3.5156215443273524,-3.717118160535818,0.125,1,6,0,0,0,0,2,1,3,0,0,5,7,1,4,0,0,0,0,0,3,2.8387200000000012,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
108,13.035486118823655,0.06683402476921496,-4.521215536626414,0.4774808892724927,18.53125,478.5170000000003,0.4159858529738301,-0.3777737873089617,0.4159858529738301,0.3777737873089617,1.09375,1.78125,32.18119958055546,10.099015029464061,2.356434968768504,-2.2640231749064292,2.380175356370769,-2.4017201567865456,8.270320176969145,-0.13718188022099226,3.0631660915001135,1.5222666624871581,1094.345042651142,-2.69,16923625.075607147,22.502026983260752,9.04709591606783,4.716488385020732,9.636772684650527,0.0,4.320534085558971,0.0,11.814359458703011,6.176298517443475,14.48898409899412,0.0,13.171245143024459,0.0,42.178859597822644,41.97130694083893,18.652964303522147,29.369738209296443,27.49718246496815,51.878058318217235,0.0,4.899909730850478,0.0,6.176298517443475,31.203186471701468,70.12642753667392,0.0,4.899909730850478,18.858631417708022,0.0,23.97975839243781,47.33808001596344,15.707698655315346,0.0,21.48489165916281,53.436073061582924,0.0,6.076020106833881,49.85000000000001,17.646929738491977,22.760319511168102,0.0,15.915100089594038,42.33531623813502,28.79452881716481,12.13273413692322,35.2413981115308,0.0,0.0,16.954736396846744,44.51455122485543,6.259089945715126,28.50716839016394,0.0,0.41608197028770455,-0.5800793158324851,11.277239099273999,-2.9141716102595714,2.1034536291291936,0.0,0.22727272727272727,0,5,0,2,2,2,2,0,2,0,0,5,10,2,3,0,2,2,0,0,4,4.583600000000003,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109,13.054052815570675,0.18538837448559686,-3.42593218537415,0.796565176254864,16.555555555555557,381.4610000000002,0.33149556101532235,-0.3066270402482543,0.33149556101532235,0.3066270402482543,1.1851851851851851,1.8888888888888888,32.23001284696417,9.986290222987956,2.257081487057591,-2.1707767259109643,2.380974686522434,-2.3444618443534178,7.919941971218143,0.2564962305890114,3.3119503556888317,1.6529548302959611,1033.4929764002068,-2.919999999999999,2398130.261348592,17.491649710142717,7.004522213058914,3.261076656335662,5.316788604006331,0.0,9.915050203322009,6.19315609577884,0.0,6.031114512338072,4.9839785209472085,13.725530540688379,5.261891554738487,0.0,10.429066359543782,72.91146984126729,18.081073417909714,4.895483475517775,9.00343567623629,21.633550990343643,5.261891554738487,9.706073385399296,4.362699291082171,43.42041321307384,5.316788604006331,52.84659431539896,6.19315609577884,10.038883468458419,10.481923458755384,0.0,0.0,15.223991525449748,35.59833669502605,11.455047650517326,35.095449212640005,39.850971115210925,0.0,0.0,107.24,15.946164715660082,9.00343567623629,0.0,4.895483475517775,0.0,44.212316012239626,46.90701627425459,6.06636706846161,0.0,25.451928348949405,5.261891554738487,18.918374590576974,0.0,16.768633552594594,11.839006101739237,5.785187584548156,0.0,4.751757130697653,10.446306558550877,0.0,-3.42593218537415,0.3157894736842105,2,7,2,0,2,2,1,1,2,1,0,5,8,1,3,0,0,0,0,1,4,3.1036800000000015,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
110,12.831941274255646,0.1349871225245156,-4.419919384181016,0.5355424366969945,15.96551724137931,437.46400000000006,0.415919486512214,-0.47763924660478546,0.47763924660478546,0.415919486512214,1.1724137931034482,1.8620689655172413,32.18119920437862,10.07763998269754,2.3242364006279876,-2.1479228955614937,2.331227738600841,-2.2974345443401103,8.26382018529932,-0.1372581520039661,2.9282383127384604,1.6989988358012766,1000.776169791123,-2.65,2541464.8834387134,21.068344951149186,8.380483308684447,5.043341324510199,5.106527394840706,4.320534085558971,0.0,0.0,5.907179729351506,12.145603805395325,9.694446914922299,4.794537184071822,13.171245143024459,0.0,54.31159373474586,41.82284591853871,6.544756405912575,16.03203949728404,27.86684690600881,46.25279760213402,0.0,4.899909730850478,0.0,12.597120140369483,6.544756405912575,75.68987902837091,0.0,0.0,13.171245143024459,0.0,23.97975839243781,32.748212634466086,17.391657324441304,0.0,27.048343150859804,53.436073061582924,0.0,6.076020106833881,57.61,17.70905529709232,22.760319511168102,0.0,24.436209249887085,20.352573582843007,23.894619086314336,23.099010936235306,24.27512131221871,0.0,0.0,17.324400837887403,38.82488132308188,6.338052329581459,25.253727304585567,8.92632332564194,0.5105288344604237,-1.368746947195339,11.011122364056288,-2.580480983042579,0.16792578216369702,0.0,0.15,1,4,0,1,1,1,2,0,2,0,0,4,9,1,5,0,1,1,0,0,3,4.847500000000003,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,12.92478049903111,0.0015237648033676887,-0.5119222368480232,0.29420159538159735,18.46875,468.56000000000023,0.2710251536967689,-0.33608148985963576,0.33608148985963576,0.2710251536967689,1.125,1.8125,32.1811994518944,10.096992015700188,2.335722402871525,-2.3200731211882357,2.365449383486537,-2.466345519162668,8.270321530131893,-0.3843841742552214,3.0674843966597174,1.4992270589281775,1125.0056722194397,-3.079999999999999,18514354.223231122,22.126022575235087,9.190719637423154,4.568436808524655,9.799819461700956,0.0,4.320534085558971,0.0,17.501745733386574,0.0,24.603302367759692,0.0,0.0,0.0,42.178859597822644,36.8862447865929,43.87521125227051,15.51583383739128,14.512385416961315,57.565444592900796,0.0,9.799819461700956,0.0,0.0,38.126607337177965,74.6772943137425,0.0,4.899909730850478,11.374772549367124,0.0,23.97975839243781,64.0847216611081,4.794537184071822,10.114318268765572,15.921440167465814,53.436073061582924,0.0,6.076020106833881,87.0,4.923311048817671,19.703392636909214,0.0,17.501745733386574,33.566021177654726,30.41484925291326,23.099010936235306,36.407855449141934,11.947581713527669,4.899909730850478,12.217873443046695,0.3089003481810677,6.479531142821845,41.90814742699998,11.050992252800874,1.620068317950924,-0.3335804641550628,12.924347986232403,1.7090906084656083,3.1258795890965145,2.0399561249391853,0.22727272727272727,0,8,0,2,2,2,2,0,2,0,0,7,10,2,4,0,2,2,0,0,4,3.388200000000002,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
112,13.294351799491348,0.17666955800815054,-1.0065119693962037,0.650139282644043,15.88,373.43000000000006,0.33517895799935254,-0.47763924660478546,0.47763924660478546,0.33517895799935254,1.24,1.96,32.181198644507006,10.118947724293006,2.3151263254719705,-2.1390182932660187,2.332234132996203,-2.268881956924649,8.263779644480856,-0.12204390489986865,2.828698405114983,1.79073906746624,893.4491204642634,-2.51,478446.04824114824,17.317480854428297,7.163220725564832,3.9448293439053352,5.106527394840706,10.137754926604867,0.0,0.0,5.907179729351506,5.969305287951849,9.694446914922299,9.184952231746642,0.0,0.0,48.24522666628425,41.468391364074314,0.0,17.013344411499617,19.08601681065917,46.25279760213402,0.0,4.899909730850478,0.0,6.544756405912575,0.0,75.94364837771981,0.0,0.0,4.39041504767482,0.0,23.97975839243781,26.20345622855351,11.339293589984397,5.817220841045895,21.48489165916281,53.436073061582924,0.0,6.076020106833881,57.61,5.969305287951849,13.979489415818463,0.0,23.83260846800697,20.352573582843007,0.0,40.927262954088036,30.34148838068032,0.0,0.0,17.324400837887403,13.699599342953178,6.423000364350923,25.285845407295763,8.906996260998717,1.537425730847657,-1.6189420677236679,12.230136612976167,1.6632015306122447,0.2060701510223517,0.0,0.05555555555555555,1,4,0,1,1,1,2,0,2,0,0,4,7,1,4,0,1,1,0,0,3,3.925300000000002,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
