,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHAcceptors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_methoxy,fr_morpholine,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
112,14.797411378079499,0.04240772396533332,-1.739660793042602,0.3858689169116627,22.025641025641026,533.5600000000003,0.32268408778313395,-0.49365930278042874,0.49365930278042874,0.32268408778313395,1.1282051282051282,19.142315026226353,9.718559182274879,2.486342246136636,-2.3822149904666556,2.3531329181592615,-2.5405376806548245,6.097420940174106,-0.12501760880711565,3.380563519574308,1.4132821543956346,1438.7195400101393,-4.43,561935820.7562369,25.58713849666952,0.0,11.5667326743298,11.446104981734852,11.814359458703011,6.031114512338072,19.700400156221797,9.184952231746642,0.0,0.0,30.039969843096117,62.304832229133176,12.10820789760957,24.632995908283885,28.305426737762154,23.75265370039259,0.0,20.433396669713616,5.733667477162185,30.34031537354472,33.79173874169245,64.46922921860354,17.590380470995193,21.104107638974895,9.184952231746642,5.749511833283905,0.0,72.88313715616934,21.548821243453,17.658089478757184,39.88998639671182,36.39820241076966,0.0,0.0,134.07,34.6166105338671,23.568563783962105,0.0,30.309655866157556,23.968546229246012,18.652964303522147,18.07607434058962,30.33183534230805,7.04767198267719,27.374355576574427,10.470530430962235,19.777231756581187,53.90153283426495,4.713406961494638,4.9637178874970465,3.199824350589399,9.340039190980852,1.218042568242009,1.2491750181068872,3.303696098909702,0.35714285714285715,4,10,0,3,3,5,2,0,2,1,6,11,3,5,0,2,2,0,0,5,0.8687000000000012,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
113,13.260758205825507,0.16431931310899572,-1.6599514101886035,0.3841539742520486,18.27777777777778,486.4590000000002,0.32268408780320107,-0.5071406728803337,0.5071406728803337,0.32268408780320107,1.1388888888888888,19.142151292644062,9.988178734126265,2.479654897777071,-2.258163783912189,2.2938843546540557,-2.5402201103990087,6.097029946906449,-0.12204621989795449,3.319610320496565,1.4116273577084284,1477.885336943126,-4.909999999999999,158373602.4185278,20.060088683497565,17.316244507613703,0.0,5.538925252383345,11.814359458703011,6.031114512338072,19.889841493097183,9.184952231746642,0.0,0.0,17.907235706172898,41.96165390246666,35.498321521078246,19.34848194203857,28.617416948531037,17.845473971041084,0.0,20.517465459810346,0.0,12.08368165829592,13.65455394719011,77.23535543544284,34.59727179082456,15.37044016181271,9.184952231746642,11.49902366656781,0.0,52.02936881725293,11.339293589984397,17.658089478757184,21.48489165916281,54.72778011930596,0.0,11.257379486545457,120.85999999999999,23.294440335118818,23.88055399473099,0.0,24.74620437446056,28.133794303223354,11.629818560158606,30.339284980664306,30.33183534230805,0.0,27.458424366671156,4.736862953800049,18.453395322450625,43.47204426257552,14.712190766360049,0.7493400250992337,4.406074730844981,11.26961095179265,1.4272262190637912,0.08782056313136333,1.505630492015124,0.15384615384615385,3,9,0,2,2,4,2,1,3,1,6,10,3,4,0,1,1,0,0,5,2.1875999999999998,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
114,14.996377954675143,0.0432489106941043,-1.9090721302039841,0.39698516451306803,22.384615384615383,535.4630000000002,0.3292876707259677,-0.49365930278042874,0.49365930278042874,0.3292876707259677,1.0512820512820513,19.14367106211834,9.98630443070075,2.5991539621773843,-2.2584853310170923,2.423644888681395,-2.540527991085086,6.2417630414147744,-0.12222363065585518,3.4449840499545297,1.2845187091212695,1593.0121395141473,-4.99,659924575.8134035,20.270349892663187,11.35614609342924,11.5667326743298,5.538925252383345,17.721539188054518,12.062229024676144,19.700400156221797,23.26981419434376,0.0,0.0,17.907235706172898,42.67056301139545,12.10820789760957,24.905391713570666,37.4903789695088,35.471154487414225,0.0,20.85027554286947,0.0,30.464250156531286,18.554463678040587,58.65663149949083,17.590380470995193,25.587138496669517,24.057290738176846,5.749511833283905,0.0,59.416082395537934,16.133830774056218,23.47531031980308,34.326534905014825,30.33183534230805,0.0,0.0,137.15,59.04081680550171,32.75351601570875,0.0,29.108557497274035,18.405094737549014,10.966276799312087,36.27517554597445,0.0,0.0,27.79123444973028,4.736862953800049,34.691324337194516,64.60894832060309,7.060796844972787,-2.8628942121069656,1.3229220092665372,4.903274178513404,0.972035415462909,-0.4619579013687336,1.2655510074624603,0.2692307692307692,3,11,1,3,4,7,2,0,2,1,6,13,3,4,1,2,3,1,0,6,1.1479,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,13.147816203137978,0.027771033115523647,-1.6402210002927045,0.3715740156871831,23.318181818181817,598.6600000000001,0.322684087783056,-0.4967419779291533,0.4967419779291533,0.322684087783056,1.0454545454545454,16.465445584147464,9.986876129716935,2.481375733766187,-2.3481986016356253,2.2935945805556375,-2.5402136836061135,6.098000231349158,-0.1370465109733564,3.6698325490506174,1.1442208718083893,1588.31818489078,-4.89,10534992056.468138,29.65329048120829,5.749511833283905,0.0,17.353284711086356,11.814359458703011,6.031114512338072,24.494937340293617,4.794537184071822,0.0,0.0,24.830972905863522,48.50641030837923,62.503649316479,19.5724599933515,28.709548874159157,35.34721970442766,0.0,25.333306400564094,5.917906046161393,25.428240480912553,57.82300211351603,59.15492395432226,17.590380470995193,20.270349892663187,10.481923458755384,5.749511833283905,0.0,102.82158025734446,20.92836795812804,17.75877468387268,34.82945048177944,42.46456947923127,0.0,0.0,131.6,17.477219494072923,23.97268592035911,0.0,43.14977966896707,42.19807030909918,25.197720709434723,12.009707272128011,47.36447921008175,4.899909730850478,34.29809277626505,4.736862953800049,5.235082182273374,71.53335990255837,4.849212364133061,0.8375435467989492,5.04386183306318,11.485857013200356,0.17815630491164258,6.56755015151036,1.5193767015507067,0.40625,2,12,0,4,4,6,2,0,2,2,7,12,4,6,0,3,3,0,1,6,0.7979000000000022,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,13.24663959999941,0.042924670071314175,-1.7459069225300388,0.27572496301492694,20.348837209302324,586.6090000000002,0.34338212945409863,-0.4967419779291533,0.4967419779291533,0.34338212945409863,1.069767441860465,16.468284835760773,9.99106377004172,2.4812747607346037,-2.292152123779418,2.2952552821305856,-2.540322017065913,6.097136545187675,-0.12204702856939922,3.633687537693614,1.3418362316494445,1745.0654210753319,-5.160000000000001,6251417260.583314,24.590333973307384,11.443439828132366,17.26784432613229,5.538925252383345,11.814359458703011,11.720857910541547,19.472962619941327,19.671734697391887,5.098681808301038,0.0,11.986801387317254,68.72818212475343,18.150048726757532,20.764351488467643,23.85733745981556,17.845473971041084,0.0,40.18183845505426,0.0,30.9671657332959,40.901536282969985,57.6369469028258,34.858224797127484,25.797046513816234,4.794537184071822,11.49902366656781,0.0,93.83419675343602,11.339293589984397,11.840868637711289,40.49885223731425,35.126372526379875,0.0,11.518332492848387,163.78,17.477219494072923,19.178148736287287,0.0,36.422204763376556,28.58080765111319,31.494607549374166,19.119504813405545,34.898934990099406,7.04767198267719,42.55569771412372,9.473725907600098,12.346259429827708,59.71062685832716,11.611603210310776,-0.2966978744953048,5.9797635196688645,7.7518994002586865,1.5733264987121744,1.7270818753683268,5.012803748688276,0.3793103448275862,3,14,0,3,3,4,1,2,3,1,10,14,5,6,0,2,2,0,0,6,0.5030000000000018,0,0,0,0,0,4,1,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
117,13.387865996708577,0.030134298032284512,-1.6510167931568276,0.37389937637860676,23.318181818181817,598.6600000000002,0.322684087783056,-0.4967419779291533,0.4967419779291533,0.322684087783056,1.0454545454545454,16.465446954480072,9.986666907743652,2.481864022171771,-2.3649299710959557,2.299746423980302,-2.540300409817498,6.098639702248354,-0.1343940841208158,3.6686085371973194,1.1911124833840951,1588.31818489078,-4.89,10681284299.816183,24.753380750357813,11.791352662431866,0.0,17.353284711086356,11.814359458703011,6.031114512338072,29.394847071144095,4.794537184071822,0.0,0.0,24.830972905863522,54.927231931305236,55.958892910566426,13.65455394719011,28.709548874159157,35.34721970442766,0.0,25.333306400564094,0.0,37.89090293298652,51.27824570760346,59.15492395432226,17.590380470995193,20.270349892663187,10.481923458755384,5.749511833283905,0.0,102.31866468057984,20.92836795812804,11.840868637711289,41.25027210470545,42.46456947923127,0.0,0.0,131.6,23.51906032322088,23.97268592035911,0.0,30.811051999879666,48.494957149038626,25.197720709434723,12.009707272128011,47.36447921008175,4.899909730850478,34.29809277626505,4.736862953800049,5.238104236882352,71.79868936234215,4.851302117940299,0.7462688653028049,5.35385002419527,10.866032449466081,0.7703399939250741,6.106707912054887,1.518705037891087,0.40625,2,12,0,4,4,6,2,0,2,2,7,12,4,6,0,3,3,0,1,6,0.9404000000000011,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,13.101174502335372,0.11762059342431064,-1.6443881768199113,0.3695401549927916,23.375,541.5640000000002,0.322684087783056,-0.4967419779291533,0.4967419779291533,0.322684087783056,1.1,16.465437266807868,9.986699752268601,2.481384197226563,-2.259415013208066,2.299029976469597,-2.54021954332703,6.098588085871072,-0.12367524770956824,3.5005318237270693,1.217974100747744,1504.9933597635727,-4.8500000000000005,1428015521.4731252,20.270349892663187,11.791352662431866,0.0,17.353284711086356,11.814359458703011,6.031114512338072,29.394847071144092,4.794537184071822,0.0,0.0,17.907235706172898,61.22411877124469,35.8217081160641,13.65455394719011,28.709548874159154,35.34721970442766,0.0,20.85027554286947,0.0,49.85064980829588,18.554463678040587,59.15492395432226,17.590380470995193,25.587138496669517,10.481923458755384,5.749511833283905,0.0,65.83690401846394,20.928367958128042,11.840868637711289,47.16817815086685,42.46456947923127,0.0,0.0,137.15,23.51906032322088,23.97268592035911,0.0,36.852892829027624,35.40544433721348,18.405094737549014,16.90961700297849,42.46456947923127,0.0,27.79123444973028,4.736862953800049,5.221113410616366,66.3693627646418,7.794293657652895,0.7334953096114494,5.179160997803631,10.964133272743489,2.6908124314387973,0.11542000540252317,1.5155414834223861,0.3448275862068966,3,11,1,3,4,6,2,0,2,2,6,11,3,6,1,2,3,0,1,6,1.0549000000000002,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,14.814350079959802,0.02352420844470471,-1.7728840196014688,0.35942980956125464,23.121951219512194,559.5540000000002,0.322684087783134,-0.49365930278042874,0.49365930278042874,0.322684087783134,1.1219512195121952,19.142316067793697,9.986637353494864,2.4860887809858263,-2.259420137783933,2.322119276767694,-2.540519648667949,6.098851168394076,-0.1236753439057931,3.4934688632229167,1.228419702924637,1559.749845744667,-4.92,2085652279.3102462,20.270349892663187,6.041840829147961,11.5667326743298,17.353284711086356,11.814359458703011,6.031114512338072,29.394847071144092,9.184952231746642,0.0,0.0,17.907235706172898,55.157751702783074,30.258256624367107,19.218005438887104,33.099963921833975,35.34721970442766,0.0,20.85027554286947,0.0,49.85064980829588,18.554463678040587,58.90577772690654,17.590380470995193,25.587138496669517,14.872338506430204,5.749511833283905,0.0,65.83690401846394,20.928367958128042,17.658089478757184,47.16817815086685,36.39820241076966,0.0,0.0,137.15,35.243460893618284,28.363100968033926,0.0,48.679498047583024,23.235110881003564,12.841643245852019,22.9759840714401,30.33183534230805,0.0,27.79123444973028,4.736862953800049,19.791250527613204,66.08478456085906,7.634736918971584,-0.46854583718549847,3.125913339220708,8.4674138800135,2.609040677238075,-0.2909688834863662,1.2963748167557196,0.3448275862068966,3,11,1,3,4,6,2,0,2,2,6,12,3,6,1,2,3,0,1,6,1.1940000000000006,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,13.299536915075922,0.03722046583273819,-1.6503093278790497,0.3877625068005763,23.58139534883721,584.6330000000003,0.322684087783056,-0.4967419779291533,0.4967419779291533,0.322684087783056,1.0465116279069768,16.465445631300366,9.986667621694545,2.4817624825185427,-2.3543993312124285,2.2993107227076726,-2.5402488551553324,6.0986293745712645,-0.13423523723259012,3.634194227558128,1.2034829073921631,1571.201824954822,-4.890000000000001,6198074121.445687,24.753380750357813,11.791352662431866,0.0,17.353284711086356,11.814359458703011,6.031114512338072,29.394847071144092,4.794537184071822,0.0,0.0,17.907235706172898,55.43014750806985,55.95889291056643,13.65455394719011,28.709548874159154,35.34721970442766,0.0,25.333306400564094,0.0,30.9671657332959,51.781161284368075,59.15492395432226,17.590380470995193,20.270349892663187,10.481923458755384,5.749511833283905,0.0,102.82158025734445,20.928367958128042,11.840868637711289,34.326534905014825,42.46456947923127,0.0,0.0,131.6,23.51906032322088,23.97268592035911,0.0,30.811051999879666,48.494957149038626,18.652964303522147,12.009707272128011,47.36447921008175,11.947581713527669,27.374355576574427,4.736862953800049,5.234235640278749,71.46305449334177,4.844345575451299,0.7415335723374663,5.331776854382964,10.84364548762024,0.767527493925074,2.9831144354967316,3.540766447165714,0.3870967741935484,2,12,0,4,4,6,2,0,2,2,7,12,4,5,0,3,3,0,1,6,0.5503000000000032,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,13.094139966605834,0.013941187672665167,-1.912285740830864,0.28692344343811343,23.609756097560975,561.5510000000003,0.3325855209221078,-0.4967419779291533,0.4967419779291533,0.3325855209221078,1.1951219512195121,16.46556724378753,9.795505260389833,2.6094651705533964,-2.4200445643912816,2.4160747678447345,-2.646586659577774,6.098925094933243,-0.15298324415055709,3.532153066917443,1.4299513539900472,1553.7802442879167,-4.960000000000001,1130255369.4449968,25.16661607833827,11.567374611118932,5.538925252383345,11.446104981734852,11.814359458703011,12.000419800289922,24.60030988707227,14.573052889090853,0.0,0.0,17.907235706172898,50.097215787850686,30.289324583845655,19.255604758173796,38.92260366384056,35.539821766179465,0.0,20.517465459810346,0.0,49.912775366896206,18.554463678040587,53.21903338901211,17.590380470995193,20.270349892663187,10.61239996190685,5.749511833283905,0.0,80.15235729276402,20.928367958128042,11.840868637711289,48.174009304396066,36.52867891392113,0.0,0.0,178.47,40.49368057474331,34.18574071004052,0.0,37.6561985648637,16.876414816677897,10.463361222547473,44.18675938004556,18.19910120538483,0.0,27.458424366671156,4.736862953800049,5.198046132833086,69.6948205474548,25.399520741018947,-3.977498919595111,3.1706711196987944,7.204984783972027,1.1074014202199058,2.6303880966404867,1.4883327444237358,0.35714285714285715,4,13,0,3,3,5,1,1,2,2,8,13,4,6,0,2,2,0,1,5,0.39700000000000174,1,1,0,0,0,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122,14.790686740270491,0.029455955671346956,-1.7750739959952275,0.38652750244110373,21.102564102564102,534.5480000000002,0.32268408780333013,-0.49365930278042874,0.49365930278042874,0.32268408780333013,1.2564102564102564,19.142315169989807,9.960083984713892,2.4847216071590617,-2.2753290281830036,2.3163829521756814,-2.5405292134263284,6.0976174823548455,-0.12241633261734278,3.3786696215115546,1.3579182763705515,1427.4764773485263,-4.5,621349466.0625769,25.170259623513665,0.0,11.5667326743298,11.446104981734852,11.814359458703011,6.031114512338072,24.684378677169004,9.184952231746642,0.0,0.0,17.907235706172898,50.67501366897458,24.222957515384042,31.102235285183742,28.305426737762154,29.44003997507615,0.0,25.417375190660824,5.917906046161393,24.92532490414794,39.108527345698775,53.10036366474787,17.590380470995193,20.68722876581904,14.872338506430204,5.749511833283905,0.0,77.86711567711656,16.133830774056218,23.575995524918575,34.326534905014825,30.592788348610984,0.0,0.0,132.97,29.20162006447032,23.568563783962105,0.0,36.22756191231895,16.814289258077554,25.93115605767717,30.469761483815773,12.13273413692322,7.04767198267719,37.67512270152797,4.736862953800049,19.76542394245488,58.27456787016453,7.547475894026947,-0.6422634575849016,3.209551909309096,3.8660392894391657,4.490698043707814,1.4161981876580747,3.3223083208243844,0.37037037037037035,3,11,0,3,3,5,1,1,2,1,7,12,4,5,0,2,2,0,0,5,1.0953000000000008,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
123,13.07801231898091,0.06235558150969078,-1.6465781532136705,0.39825148655563414,21.31578947368421,516.5580000000002,0.3226840878032522,-0.4967419779291533,0.4967419779291533,0.3226840878032522,1.2105263157894737,16.46541896025846,9.960084720801907,2.480024963829545,-2.275329997243441,2.283209399973403,-2.5402291421189562,6.097365889028419,-0.12241627924044773,3.3667890027581002,1.342631474337035,1373.4985197690878,-4.430000000000001,420369598.6054501,25.170259623513665,5.749511833283905,0.0,11.446104981734852,11.814359458703011,6.031114512338072,24.684378677169004,4.794537184071822,0.0,0.0,17.907235706172898,56.74138073743618,29.786409007081037,25.538783793486747,23.915011690087333,29.44003997507615,0.0,25.417375190660824,5.917906046161393,24.92532490414794,39.108527345698775,53.349509892163574,17.590380470995193,20.68722876581904,10.481923458755384,5.749511833283905,0.0,77.86711567711656,16.133830774056218,17.75877468387268,34.326534905014825,36.6591554170726,0.0,0.0,132.97,17.477219494072923,19.178148736287287,0.0,30.821778316689556,22.56380109136146,31.494607549374166,24.403394415354164,24.26546827384644,7.04767198267719,37.67512270152797,4.736862953800049,5.21895016514735,58.57799960427839,7.71953313805649,0.5658438194040483,5.265483567135042,6.195532832912046,4.617957918036089,1.8649656088422342,3.557066679521647,0.37037037037037035,3,11,0,3,3,5,1,1,2,1,7,11,4,5,0,2,2,0,0,5,0.9562000000000012,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
124,13.05414301472647,0.004129748732991212,-1.5973188677093448,0.4108024594089646,21.31578947368421,515.5700000000003,0.322684087783056,-0.4967419779291533,0.4967419779291533,0.322684087783056,1.131578947368421,16.4654176408055,9.959498422410249,2.4798630665402484,-2.2755807665031575,2.2832657801597818,-2.54021061829683,6.0973133718023105,-0.12242021631157585,3.37180361421101,1.3002148036726646,1353.9246790397788,-4.36,426421914.6528527,25.170259623513665,5.749511833283905,0.0,11.446104981734852,11.814359458703011,6.031114512338072,19.700400156221797,4.794537184071822,0.0,0.0,17.907235706172898,74.94048194282102,29.276951710151526,13.65455394719011,23.915011690087333,29.44003997507615,0.0,20.433396669713616,5.917906046161393,24.92532490414794,39.108527345698775,59.15492395432226,17.590380470995193,20.68722876581904,10.481923458755384,5.749511833283905,0.0,72.88313715616934,16.133830774056218,17.75877468387268,34.326534905014825,42.46456947923127,0.0,0.0,120.07999999999998,17.477219494072923,19.178148736287287,0.0,30.821778316689556,22.56380109136146,31.494607549374166,12.009707272128011,36.39820241076966,6.06636706846161,39.73881616325795,4.736862953800049,5.220031793442319,54.25198330316278,7.807028793231964,0.9628128961513329,5.542475294740063,11.568899841102816,1.6664793294664193,1.9842366749087086,3.579385407126928,0.35714285714285715,3,10,0,3,3,5,2,0,2,1,6,10,3,5,0,2,2,0,0,5,1.5612000000000004,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125,13.148266898557768,0.13108557227604867,-1.7331030696446006,0.40852167233054776,20.641025641025642,532.5570000000002,0.3226840931929026,-0.4967419779291533,0.4967419779291533,0.3226840931929026,1.0769230769230769,16.46828107377371,9.991119193010874,2.4810421921845447,-2.3174335125630066,2.2843212007412177,-2.540365965696177,6.097437908740209,-0.122049439578797,3.4015596192204427,1.4429929935530266,1423.5763428186362,-4.630000000000001,670681836.4373059,29.490243704157862,11.443439828132366,11.443439828132366,5.538925252383345,17.721539188054518,6.031114512338072,19.700400156221797,9.77851570501903,0.0,0.0,11.986801387317254,42.797026067076274,38.28723352125987,20.764351488467643,28.651874643887382,23.75265370039259,0.0,30.317284921511302,0.0,12.08368165829592,53.99104909479513,52.84659431539896,23.339892304279097,20.10730311561276,4.794537184071822,11.49902366656781,0.0,102.96633576106973,11.339293589984397,11.840868637711289,32.10383334123456,30.33183534230805,0.0,0.0,133.41,17.477219494072923,19.178148736287287,0.0,36.291728260225085,30.151987970089955,18.652964303522147,19.119504813405545,35.23174507315853,7.04767198267719,32.358334097521634,9.473725907600098,10.613935530718138,61.13477571826391,4.785777494150614,-0.18028306738681232,5.266612539093535,7.617352107352298,0.0,2.7236710164194555,4.954825328055532,0.37037037037037035,2,12,0,3,3,5,1,1,2,1,8,12,4,5,0,2,2,0,0,5,0.07210000000000216,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
126,13.167521061620054,0.13392507844888812,-1.7340687172448637,0.3946006198011613,20.425,546.5840000000002,0.3226840931929026,-0.4967419779291533,0.4967419779291533,0.3226840931929026,1.075,16.46828368972184,9.99111706829856,2.4811077808107216,-2.3339803361658835,2.284476350614794,-2.5403717178917136,6.09744605375127,-0.12204957064769767,3.438595963738888,1.425984858887517,1440.4939595980213,-4.63,1157383453.6123915,29.490243704157862,11.443439828132366,11.443439828132366,5.538925252383345,17.721539188054518,6.031114512338072,19.700400156221797,9.77851570501903,0.0,0.0,18.910538587007878,42.29411049031165,38.28723352125987,20.764351488467643,28.651874643887382,23.75265370039259,0.0,30.317284921511302,0.0,19.007418857986544,53.48813351803051,52.84659431539896,23.339892304279097,20.10730311561276,4.794537184071822,11.49902366656781,0.0,102.46342018430512,11.339293589984397,11.840868637711289,39.02757054092518,30.33183534230805,0.0,0.0,133.40999999999997,17.477219494072923,19.178148736287287,0.0,36.291728260225085,30.151987970089955,25.197720709434723,19.119504813405545,35.23174507315853,0.0,39.28207129721226,9.473725907600098,10.63361947034101,61.456594877231964,4.79606033707082,-0.17181401558988785,5.2954784583303045,7.637410403274152,0.0,5.809944750695964,2.959372385312343,0.39285714285714285,2,12,0,3,3,5,1,1,2,1,8,12,4,6,0,2,2,0,0,5,0.46220000000000183,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
127,13.124825033646125,0.1566060591768219,-1.717984469926885,0.3064360161798557,17.86842105263158,517.5020000000003,0.3226840931929026,-0.4967419779291533,0.4967419779291533,0.3226840931929026,1.1578947368421053,16.46845592414249,9.991234730453431,2.4807231809398025,-2.258244102103765,2.287756272081645,-2.540319260577571,6.097094232137178,-0.1220465449558512,3.5856307836997354,1.4781369040046195,1507.2961389186942,-5.12,494239266.7773397,29.424363783516583,11.443439828132366,11.443439828132366,5.538925252383345,17.70508338072892,12.045773217350547,14.905862972149976,9.77851570501903,0.0,5.098681808301038,17.08548319561829,42.6730912840897,18.652964303522147,20.764351488467643,28.274488396868907,23.860132676053556,0.0,30.71482907641242,0.0,19.007418857986544,32.62589649838655,47.1526663205505,34.92454422115347,25.42409171961909,10.809195889084297,11.49902366656781,0.0,70.7747589862044,11.339293589984397,11.840868637711289,28.539105362004896,34.7489862793614,0.0,11.58465191687437,160.81,17.477219494072923,14.383611552215466,0.0,36.5960031630635,29.30115955902584,5.563451491696996,19.119504813405545,30.33183534230805,6.923737199690624,42.97257658727957,13.890876844653445,16.158806060137664,44.141829744469,15.58801475878615,0.020913584442608824,5.70780939794664,7.958441696118523,0.0,2.544495304390726,2.963022787042026,0.28,3,13,0,2,2,4,1,2,3,1,10,13,4,7,0,1,1,0,0,5,1.1663,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
